lat	lng	mag	time
19383	-155.493333333333	2.51	1666660394930
44.7901667	-110.8136667	0.88	1666660374380
-9.0628	116.9722	4.3	1666660282863
59.4048	-153.0205	1.6	1666660264466
-5.7919	149.6614	4.3	1666660038705
-58626	-26123	4.8	1666659828946
-10.3943	122.4199	4	1666659693164
19.1651668548584	-155.490661621094	1.97000003	1666659527720
67.4251	-146.1117	1	1666659308639
38.5839	-119.4443	0.9	1666659250188
36.2666667	-120.4393333	1.28	1666658628320
36.9838	-115.9625	-0.2	1666658430015
59.8112	-152.1443	1.6	1666658392568
-5.4335	154.1573	4.4	1666658161096
52.0929	104.2721	4.5	1666658016414
59.3726666666667	-153.440333333333	0.67	1666658001900
36.0298333	-117.8176667	1.13	1666657780760
18.0103333333333	-66.7866666666667	2.85	1666657028680
61.4105	-152.3085	-0.01	1666656793880
-58.7479	-26.0934	6.3	1666656781576
33.1516667	-115.9806667	1.55	1666656527530
38.8106651	-122.795166	0.69	1666656320550
37.2801667	-121.6498333	1.14	1666655229090
33991	-116.9926667	0.9	1666654990430
54.1272	-162.8508	2.6	1666654964016
17.9511666666667	-66.8813333333333	2.09	1666654614000
51.9834	-170.6562	3.5	1666654503863
38.1229	-118.1682	0.5	1666654478189
54.6364	-159.7981	3.3	1666654370417
31.57357775	-104.1630383	2.1	1666654053698
35.93583333	-97902	1.06	1666653959619
63.0611	-150.8958	2.5	1666653654410
33.9898333	-116.9996667	2.66	1666653542470
66319	-147.0788	0.7	1666653487609
57.6201	-152.0895	1.5	1666653379311
40.2776	-118.1514	1.7	1666653075540
59923	-152.9208	1.4	1666653040853
62902	-148.3279	1	1666652953297
38.8083344	-122.7720032	0.96	1666652930510
67.4299	-156.1971	0.9	1666652913589
38.8366661	-122.8426666	0.61	1666652689720
38.8351669	-122.8119965	0.85	1666652425940
36.4458333	-121.0035	1.81	1666652399180
-21.88	-179.0496	4.4	1666652336882
38.8068352	-122.7818298	0.45	1666652289240
67.3569	-156.1393	1.9	1666652232806
59.1851	-136154	1.8	1666652188725
62.3403	-147.7245	1.1	1666652155741
38.8375015	-122.8116684	0.85	1666652097490
19.4878330230713	-155.655334472656	1.70000005	1666651837740
65.0112	-147.1092	1	1666651728264
61.0738	-148.3844	1.3	1666651556589
36443	-121.0046667	1.27	1666651382030
38.8376656	-122.8426666	0.86	1666651198870
59.3273	-152.9045	1.9	1666650798973
59.1954	-147.7276	1.9	1666649643494
60.5383	-152.0225	1.4	1666649631240
63.0566	-150.4405	1.2	1666649360450
19492	-155.661166666667	2.25	1666649222750
62.1448	-147.3663	1	1666648502865
60.1272	-150.8754	1.4	1666648330834
62.9061	-149.1857	1.3	1666648251008
38.8035	-117047	1.7	1666648231709
54.6244	-159.7056	2.2	1666648078797
61.6693	-150762	2	1666647791369
63.5144	-147.7644	1	1666647603130
54.6108	-159.7639	2	1666647508124
37.3351667	-122.38	1.5	1666647434770
58.1948333333333	-155.260833333333	0.27	1666646909580
38.7529984	-122.7231674	1.02	1666646837560
54.6068	-159.7044	1.8	1666646616185
35967	-115.0436	1.7	1666646553400
35.8696667	-117.7113333	0.97	1666646286370
37.8099	141.7906	4.4	1666645877412
29691	129754	4.5	1666645628629
35.8755	-117704	0.78	1666645251010
19.1254997253418	-155.508834838867	1.71000004	1666644805950
61.9865	-149.8331	1.7	1666644770093
47.7985	-117.38	1.88	1666644680500
38.7826653	-122.7190018	1.14	1666644572740
54.5029	-159.5696	2.1	1666644174555
38.1171667	-122.1753333	1.46	1666644113640
38.8133333	-122.8151667	0.2	1666643925550
18.6045	-66.7886666666667	2.7	1666643838440
53.7443	-163.4267	2	1666643539745
36747	-121.4325	1.63	1666643468110
36962	-121.3466667	1.03	1666643355050
60.0601	-149.2323	1.5	1666643217467
31.65928352	-104.2120335	2	1666643210600
60.0871	-149.1305	1.9	1666642988388
11.8952	143.7094	4.7	1666642959024
63.2643	-150461	1.4	1666642645088
43.3671666666667	-123.165666666667	1.29	1666642196630
58.3988333333333	-154787	0.12	1666642090610
11.9533	-62.1918	4.4	1666641897939
31.56594273	-104.1740119	2.120647085	1666641605334
37.6353333	-118.8543333	0.1	1666640843550
63.3258	-144.9639	0.8	1666640694009
63.4049	-154.4847	1	1666639959348
48.2746666666667	-121.795333333333	0.88	1666639855700
37.9846667	-122.4511667	1.32	1666639817490
60.4905	-153.0094	1.6	1666639276508
35.4845	-118.2946667	0.96	1666639037760
62.1253	-148.1074	1.6	1666638962374
63.3371	-144.9389	1	1666638637387
60.2764	-141.8003	1.1	1666638504087
54.2165	-163613	2.1	1666638349164
35.7686667	-117.5761667	0.66	1666638323170
63.6167	-150.7114	0.9	1666638089624
44.3315	-115.1448	3	1666637790326
34.9911667	-118.1935	1.3	1666637624940
58.5046	-152.7346	1.8	1666637492799
38.8375	-122.8041667	0.48	1666637468580
38.8358333	-122.8028333	1.44	1666637089760
60.8596	-151.2734	1.5	1666636444626
35.4816667	-118.2965	0.9	1666636341860
38.8371658	-122.8044968	0.47	1666636153700
35.4853333	-118.2943333	0.94	1666636148950
46.1896666666667	-122186	0.82	1666636123920
35.4826667	-118.2941667	1.17	1666636107550
62.9631	-150.6251	1.4	1666636060995
44.7611667	-110.8068333	0.55	1666635777900
19.158166885376	-155.464340209961	2.24	1666635751520
33.8436667	-117.4998333	1.81	1666635458470
47.0963333333333	-123101	1.36	1666635246640
44.7886667	-110.8208333	1.45	1666635215730
64.9603	-150.6408	0.9	1666635115930
12.1047	-88.1811	4.5	1666635111397
63.7717	-146.6534	1.3	1666634969918
58.2116666666667	-155.229833333333	-0.54	1666634938950
62.0471	-151844	1.9	1666634698756
65.0097	-150.7139	1.2	1666634598259
51.8092	-177.8188	1.7	1666634543653
51.8523333333333	-177.832833333333	1.1	1666634508880
37.9235	-121.9571667	0.94	1666634465670
38.8248329	-122.7981644	0.65	1666634408880
44.3183333333333	-122.474166666667	1.18	1666634252670
53.6931	-164707	2.1	1666634201253
60.2408	-141.8389	1.1	1666634181737
63.4283	-149.0688	1.1	1666634001403
31.57515978	-104.1686949	2	1666633916826
53.6002	-164.5987	2.4	1666633382430
37.4368333	-118.8861667	1.28	1666633278140
51.3374	-177.0097	2.3	1666633088159
61.0621	-148.4098	1	1666632848725
33.6313333	-116.7275	0.86	1666632602170
61.5216	-149.8921	1.2	1666632268721
38.8348333	-122.8065	0.27	1666631429650
17.9616666666667	-66.9635	1.83	1666630971710
18.7416	146.37	5.3	1666630498318
65.26	-162.9666	1.6	1666630439910
-4.9168	151.6901	4.2	1666630268266
38.8393326	-122.8085022	0.86	1666629668330
38.8400002	-122.8083344	0.71	1666629613030
38.8278351	-122.7919998	0.85	1666629418020
66566	-146.1728	1.1	1666629193094
61.8853	-149.6133	1	1666628175610
33.3511667	-116351	0.94	1666628005160
38.8209991	-122.8036652	0.35	1666627966350
62.1497	-151.3022	1.3	1666627763804
37.4601667	-121.6891667	0.98	1666627710940
63.0153	-150.9168	1.3	1666627680843
29.5504	130624	4.7	1666627610657
-7491	128599	4.7	1666627585252
66.4202	-171.0731	2.7	1666627368451
60.9835	-150.9942	1.7	1666627004026
36.83783333	-97874	2.08	1666626782379
39.2886667	-111.2453333	1.35	1666626744830
63.5795	-148.6898	0.9	1666626374655
33.4843333	-116.4215	1.7	1666625951390
19441	-155.613833333333	2.6	1666625683720
38.8243332	-122.8318329	0.75	1666625093220
19.2006664276123	-155.510665893555	2.47000003	1666625079430
36.0168333	-117.3863333	0.64	1666624989450
35.4836667	-118.2956667	1.09	1666624977460
5.7504	125.5479	4.4	1666624758359
31.61533421	-104.3462225	2.1	1666624746536
60.0453333333333	-153.088166666667	-0.06	1666624714700
31.61088342	-103.9666574	1.8	1666624531610
38.7781677	-122.7278366	1.13	1666624285880
-10.4695	161.3976	5.1	1666624157805
11.1043	125.7742	5.2	1666624113276
60.6417	-147.6289	1.1	1666624003621
-14.1609	167.2206	4.2	1666623607130
17.9625	-66.9693333333333	2.07	1666623422640
61.5352	-138.2212	1.5	1666623400478
19.1386661529541	-155.364334106445	1.99000001	1666623137410
59.9983	-139.3267	1.3	1666622967203
46.7401666666667	-121.0445	1	1666622882850
53.2331	-166.7632	2.2	1666622694307
38.8196667	-122.8163333	0.18	1666622250520
61.2366666666667	-151.924833333333	-0.33	1666622100660
48.3236666666667	-121869	0.43	1666621365640
38.1748	-117.8134	1.3	1666621028662
58.2358333333333	-155.114833333333	0.83	1666620684630
62.2666	-142281	1.3	1666620480396
63.2569	-145343	1.1	1666619955076
38.1658	-117.8325	1.2	1666619519928
47.6652	145.6538	4	1666619432223
35.66	-117.4276667	1.17	1666618949810
61.5693	-138.1279	1.9	1666618942242
36.8803333	-113.0526667	2.32	1666618790030
64.7293	-146.8581	0.7	1666618630591
37.6198333	-121.2736667	2.3	1666617892350
38.8413333	-122.8781667	1.37	1666617591130
36.4998333	-117855	1.81	1666617572410
38.8398323	-122.8801651	0.62	1666617553590
60.8631	-150.9409	1.2	1666617524916
38.6048333	-122704	1.07	1666616575040
63.5473	-147603	0.8	1666616437139
61.0587	-148.4278	0.9	1666616360277
33832	-116.8971667	0.95	1666615014600
17967	-66.7835	2.38	1666614795480
31.70746351	-104.015814	2.2	1666614671858
60.2154	-152686	1.6	1666614655049
63.5385	-150.8519	2	1666614396338
61.2453	-150573	1.6	1666614322385
38.7803333	-122.7638333	-0.1	1666614288810
38.7811667	-122765	-0.1	1666614264790
18126	-66725	2.41	1666614013400
36.4666667	-121.0461667	1.75	1666613673550
33.9273333	-116.7766667	2.48	1666613637370
38.8219986	-122.7994995	0.84	1666613417550
38821	-122.7981667	0.43	1666612721410
33.6103333	-116.7173333	0.63	1666612702710
59.3498	-152.4755	1.8	1666612441613
51.3683	-178.3621	2.2	1666612335028
17.9618333333333	-66.8306666666667	2.61	1666612201120
33.4895	-116.4993333	0.53	1666612185940
63.6718	-149913	1.6	1666611933890
38.8318329	-122.8106689	0.85	1666611901320
36.96633333	-98.8045	2.05	1666611438489
54.4969	-161.4908	2.1	1666611149095
60.7678	-140.4315	1.1	1666611119921
61.3938	-146.8658	1.6	1666610876116
18.0675	-66.5658333333333	2.01	1666610564960
26.8864	55.3557	4.3	1666610468588
38.8131667	-122.7525	0.15	1666610056520
38.8919	-119.6324	1.1	1666609588958
19.4633333333333	-155.598666666667	2.21	1666609566500
60.1498	-152.5071	1.3	1666609484662
62.8017	-150.5547	1.4	1666609030306
63.5711	-149.8936	1.6	1666608765868
62.2739	-151.4891	1.4	1666608667886
32.9948333	-116.3861667	0.79	1666608647940
63.4524	-147.5223	0.9	1666608275560
38.7159	-118.4297	0	1666607938058
38.7971649	-122.7783356	0.84	1666607901210
19.2298336029053	-155.365173339844	2.72	1666607755460
34.0415	-117.1195	1	1666607232590
38.6155	-122.6966667	1.71	1666607147970
38623	-122.6935	2.14	1666606829520
38.1807	-117.7998	1.6	1666606753266
38.1533	-117.8876	1.4	1666606044335
61.1476666666667	-152.401833333333	0.06	1666606032260
38.7818336	-122.720665	0.88	1666605489920
62.1851	-147.8475	1.5	1666605436691
17965	-66973	2.24	1666605387420
38.8373337	-122.8255005	0.36	1666605178410
38.8363342	-122.7983322	1.18	1666604645280
44.8031667	-110.8125	0.92	1666604528010
35.9796667	-120.5353333	0.51	1666604408540
35.9798333	-120.5336667	0.02	1666604293950
17.9595	-66.9676666666667	2.92	1666604113780
38.1555	-117.8904	0.2	1666603945315
33.0418333	-116.4585	0.77	1666603660070
58.3978333333333	-154.5335	0.3	1666603595230
58.1748333333333	-155.354833333333	-0.55	1666603297610
63.4943	-147.3331	1	1666602916226
60.9983	-147012	1.3	1666602602950
54.5259	-159.7864	3.1	1666602492964
40.0953	-119.6772	0.6	1666602288550
46.1925	-122.175833333333	0.63	1666602153380
59.2133	-152.0197	2.2	1666601954501
38.8371658	-122.8414993	1.18	1666601452130
41.9037	145.0199	4.9	1666601303238
19.1876659393311	-155.392501831055	2.18000007	1666601235990
19197	-155.384666666667	3.33	1666601042810
38.4893333	-112.8363333	0.91	1666600918220
38.4903333	-112.8368333	0.85	1666600358910
69.2312	-144.3995	2.8	1666600345642
19.1476669311523	-155.479827880859	1.86000001	1666600148510
59.5829	-152.8671	2.7	1666599973705
59.9909	-147.8484	1.5	1666599822542
62.1287	-148325	0.8	1666599731520
58.2483333333333	-155.151166666667	-0.04	1666599680660
58.2376666666667	-155.120666666667	-0.05	1666599669390
45.3091666666667	-121.661666666667	0.44	1666599047590
35.93866667	-97.91083333	1.14	1666598918649
35.93483333	-97.9105	1.35	1666598222229
58.1493	-154193	1.7	1666598112903
38.828167	-122.8176651	0.36	1666597874270
38.8323333	-122.8015	0.55	1666597866370
-15.1837	-173201	5.6	1666597858054
60.4275	-152.769333333333	0.17	1666597737360
38.8361664	-122.8079987	0.85	1666597619450
-18.0834	-178.4179	4.3	1666597530603
59504	-153.1834	1.6	1666597478591
41.8823	144.9727	4.9	1666597431515
46.1993333333333	-122178	0.09	1666597044960
51.8418333333333	-177.782166666667	1.08	1666597034260
60.9379	-151.7072	1.6	1666596854475
38.7939987	-122.7730026	0.77	1666596411040
61.1434	-147.3508	1.5	1666595620947
39.5129	-119.8602	0.3	1666595560020
61.9722	-149.9672	1.4	1666595425641
59.7985	-151.0095	1.1	1666595100588
41.5204	142137	4.4	1666594760085
36.7703333	-121.2815	1.22	1666594435970
38.8396667	-122835	0.13	1666594390540
63.5481	-147.6817	1.4	1666594260146
38.0607	-118.0522	0.9	1666594187859
59.4001	-152.4822	1.5	1666594181292
-30.7003	-71.4452	4	1666594138204
44772	-110.7965	0	1666594084640
34.9138333	-119.0373333	1.93	1666594072520
35.6918333	-121.1133333	1.85	1666593467860
38.7949982	-122.7481689	0.64	1666593464700
19.4791666666667	-155.5945	2.85	1666593336890
19.3375	-155.301166666667	2.25	1666593198470
60.0499	-150.7273	2.3	1666593165893
38.7953339	-122.7736664	0.95	1666593021100
38.7943333	-122779	2.52	1666592913550
-22094	-176.4008	4.3	1666592528436
33.2891667	-116.0791667	1.11	1666592382220
38.7023333	-122.8855	1.23	1666592342540
61.3437	-140.0552	1.8	1666592253986
46.1933333333333	-122.159333333333	-0.14	1666592217970
54.1176666666667	-165.948666666667	-0.04	1666592138800
58.4159	-154.0857	1.7	1666591933446
54.1201666666667	-165.965666666667	0.3	1666591864410
31.55456543	-104.1503906	2.3	1666591451974
31.58264189	-104.1407785	2.2	1666591451785
31.55869982	-104.1503075	1.903068822	1666591430183
7.5835	-81.5523	4.6	1666590042034
19.1723327636719	-155.47883605957	1.75999999	1666589850790
35.7163333	-90.2038333	1.49	1666589752290
38.4603	-118.3891	-0.1	1666589694131
35.93066667	-97.90966667	1.4	1666589671980
59.6305	-150.4338	1.4	1666589482482
39.7274	-119.8565	0.5	1666589425614
59.2471	-154.8255	1.3	1666589104470
60.8678	-150.1923	1.4	1666589027991
17.92	-66.8505	2.16	1666588489000
61.0765	-148.4983	1	1666588263181
-7.4829	-76.2725	5	1666587882322
-15.1573	-173.1815	4.7	1666587038557
39.3086	-119.9583	-0.1	1666587004602
60.8196	-148.1462	1.5	1666586952732
32.5626667	-115.6671667	1.63	1666586852880
37.4521667	-121785	1.22	1666586762300
38.7854996	-122.7681656	0.78	1666586636570
61.0159	-151.8832	1.3	1666585016522
61549	-149.9037	1.2	1666584897970
62.8168	-150.6911	1.2	1666584766318
60.0318333333333	-153.093166666667	-0.45	1666584283000
45.3208333333333	-121.698166666667	-0.12	1666584106020
61.5014	-149.8711	2.2	1666583494734
64805	-163.2308	1.9	1666583487364
18.0831	-68171	3.71	1666583156080
40.9497	52.0075	4.2	1666582703579
35.9893333	-117.3056667	1.42	1666582047840
-3.6283	-102.3443	4.5	1666582002358
37454	-121.7893333	0.93	1666581224430
35.9033333	-117.6903333	1.97	1666581155350
35.6388333	-117434	1.22	1666580783490
36.3155	-117.9155	1.62	1666580097400
60.1865	-153.6078	1.5	1666579603069
38698	-122888	1.47	1666578963800
38.8268318	-122.7968369	0.89	1666578392370
36.6893333	-121329	1.13	1666578039260
36247	-120.8126667	0.99	1666577791470
7.0478	125.4271	5.3	1666577202374
64.6848	-149.0909	0.8	1666576860358
38.7926674	-122.7588348	0.85	1666576677780
60.7412	-150.9264	3.2	1666576257725
60.7377	-150.9198	3.3	1666576256318
59592	-153.0541	1.7	1666575746744
11.1105	125.8123	4.3	1666575447392
62.4666	-150.9268	1.7	1666574707821
62.1322	-149.6565	1.4	1666574382428
4.8039	124.1536	4.6	1666574312707
36.7331667	-120.9846667	1.66	1666574271180
60182	-151.9659	1.2	1666574040271
64.5923	-147.8036	0.8	1666573890192
58.2225	-155.185833333333	-0.44	1666573434850
34527	-97.22433333	1.33	1666573414729
63.3509	-151.9102	0.9	1666573252339
60.4215	-152.774333333333	0.29	1666573246830
33.5755	-116939	0.66	1666573226290
33.6696667	-116.7755	0.9	1666573165420
33.6665	-116.7763333	1.06	1666572870670
33.6661667	-116.7766667	1.27	1666572860520
38.7728333	-122.7218333	0.13	1666572669120
17.9598333333333	-67.0185	2.11	1666572648700
64.9883	-147376	1.2	1666572069621
54541	-159.8895	2.8	1666571899089
-20671	-178.5157	4.2	1666571589953
60.5533	-144.6575	1.4	1666571572821
39.7308	-119.8562	0	1666571499660
-18.1863	-176.6967	4.1	1666571443818
46.1971666666667	-122.1745	0.19	1666571309660
40.1635	-119.4136	0.3	1666571215351
63.6841	-149.1223	1.2	1666571180479
58.4845	-154.43	-0.05	1666570869870
54.5832	-161.7921	1.7	1666570549043
58.2225	-155.196833333333	-0.33	1666570525590
10.9726	125.5752	4.7	1666570363963
19.1871666666667	-155.264666666667	2.46	1666570216850
64.2203	-149.1873	0.9	1666569833654
61.2	-152.355833333333	-0.07	1666569571650
38.8414993	-122.8773346	0.39	1666569209460
40064	-119.6137	0.2	1666569130469
37576	-121.7496667	1.02	1666568855490
19.2351665496826	-155.420333862305	2.01999998	1666568598410
19.1998329162598	-155.501495361328	2.08999991	1666568419490
19.4978333333333	-155437	2.34	1666568126770
19.4976666666667	-155.440666666667	2.2	1666567426080
67.3844	-156256	1	1666567095425
60.3865	-150876	1.5	1666566885811
46.8306666666667	-121.833666666667	0.65	1666566478130
60.9357	165.5508	4.3	1666566437824
38.7808333	-122.7791667	-0.19	1666566399100
19.201000213623	-155.515502929688	1.82000005	1666566369220
39.2628333	-123.4753333	0.94	1666566335920
35679	-117.42	1.12	1666566180950
37.4921	77.8584	4.2	1666565891006
60.0542	-152.8611	1.7	1666565705711
31.3703	141.6964	4.1	1666565488658
63.5306	-150.7794	1.1	1666565077102
18.0413333333333	-66.7883333333333	2.24	1666564711500
31.3512	141.8407	4.4	1666564541093
18.04	-66.7905	2.52	1666564263110
37.9006667	-122282	0.93	1666563755490
66.0813	-144855	1	1666563479395
33.2725	-116.2168333	0.8	1666563199560
61.5823	-146.3257	1.5	1666563102035
36.83366667	-97.87533333	1.95	1666563036350
18.0355	-66.79	2.23	1666562141230
35.9106667	-117.6881667	1.11	1666562103180
44.7978333	-110.8115	1.32	1666562001200
53278	-168.1421	1.5	1666561983847
35.6615	-117.5301667	1.58	1666561902390
67.3329	-156297	1.6	1666561527549
60.3667	-151.8355	1.8	1666561335503
56.87	-158.176166666667	0	1666561064700
36.7678333	-121.2833333	1.26	1666560883170
38825	-122.8115	1.28	1666560769540
-27975	-66.2185	4.4	1666560122885
31.61521645	-104.1009016	2.2	1666559934926
63.7002	-149.6703	1.2	1666559651943
38.7786674	-122.7581635	0.83	1666559342940
31.35772705	-103.7613138	2.4	1666559266344
62.7011	-149.7916	1.3	1666558238080
65.9661	-151.6069	0.8	1666558193188
57.6835	-155.6024	2	1666558161126
38.8318329	-122.8010025	0.87	1666557814400
58.0733	-152.2589	2.6	1666557227142
64.3936	-147.4103	1.6	1666557152518
64.7634	-149.1549	1.1	1666557083339
39.3145	-119.9652	0.3	1666556958098
61.3178333333333	-152.260166666667	-0.13	1666556731500
61.3209	-152.2576	1.5	1666556647715
61315	-152.2569	0.3	1666556632957
19.1981658935547	-155.426834106445	1.85000002	1666556416680
38.841835	-122.8406677	0.9	1666556373590
31.3761	141.7952	4.9	1666555747500
33.3475	-116.2066667	0.77	1666555475580
60.0358333333333	-153.065166666667	-0.16	1666555394430
38.8353348	-122.8161697	0.36	1666555382220
38.8334999	-122.8168335	0.36	1666555302480
63.1778	-151.2631	1	1666554689529
7.4667	-82.5609	4	1666554398210
17.9595	-66.9708333333333	2.94	1666554069520
46.6548333333333	-121926	0.64	1666553879600
63.1713	-150.5827	1.4	1666553864355
-2913	139.0194	4.3	1666553738093
38.8214989	-122.8536682	0.36	1666553568090
61.6434	-151.9597	2.8	1666553324135
44.0773333	-110.7406667	1	1666552901340
-20.4735	-178.4403	4.6	1666552799963
64.5317	-164.7259	2.5	1666552491815
39.4467	-118.4623	0.9	1666552421388
18.1646666666667	-67157	2.99	1666551685970
38.7978325	-122.7639999	0.36	1666550879480
65.3225	-144.1242	0.9	1666550819415
31.61589748	-104.3290115	1.7	1666550380636
33.2533333	-116779	1.11	1666549776070
61.0321	-151.8731	1.2	1666549548899
64.5831	-164.7429	2	1666549412659
38.8334999	-122.7973328	0.85	1666549243300
41993	-124997	1.6	1666549216350
19.5763339996338	-155.661163330078	1.94	1666549092650
19.183500289917	-155.477828979492	2.11999989	1666549034420
40.5781667	-124.14	4.1	1666548983050
69.6692	-143.4132	2	1666548174658
62.3061	-149.0116	1.2	1666548091729
38.8393326	-122.8359985	0.66	1666547770650
46856	-121.752833333333	0.29	1666547664810
37.5148333	-118889	0.78	1666547410430
19.2253341674805	-155.365173339844	2.03999996	1666546478200
58.2446666666667	-155155	0.56	1666546217280
65.8884	-152.4482	1.3	1666545921486
61.6272	-146.9048	1.6	1666545595900
61.1768333333333	-152.221166666667	-0.22	1666544373090
46.2318333333333	-122133	-0.09	1666544181740
52.4973	-167.9092	1.7	1666544085184
46.1765	-122.177666666667	-0.04	1666543279280
59.0192	-137.1005	1.6	1666542741304
55.1038	-159.5199	1.7	1666542592415
38.8381667	-122.8085	0.59	1666542345150
61.6729	-148.1046	1	1666542332756
37.1216667	-121.5201667	1.64	1666542153020
62.8835	-150.5768	1.2	1666542117498
-4226	151.7757	4.5	1666542044363
51.4758	-174.5385	2.7	1666542028425
63.1892	-152.4065	0.8	1666541862729
56.5381	-158.4579	2.6	1666541714014
58245	-155.1305	-0.21	1666541606590
47.7745	-122.671833333333	1.18	1666541043930
36.0956667	-89.7713333	1.44	1666540690980
59.7745	-153.4955	1.9	1666540022181
39.4297	-115.9237	2.2	1666539820604
32.78411865	-100.6872856	2.898075421	1666539454202
33483	-116.4208333	1.2	1666539375050
-26.0999	70.9034	4.5	1666539267115
53.1093	-161.4369	2.4	1666539206646
33.5045	-116.4985	0.9	1666539009550
17.9593333333333	-66.4955	2.24	1666538678490
-12.9587	164.9158	4.5	1666538639712
62.9028	-148.6351	1.2	1666538573031
32.9173333	-116.2436667	1.2	1666538226790
19.3406666666667	-155.28	2.31	1666538075080
19.5555	-156.1775	2.45	1666538052480
37.1215	-121.5215	2.65	1666538051820
37.7085	77.9462	4.4	1666538022587
-3997	141.8762	4.2	1666537811240
33.3596667	-116248	1.24	1666537789400
37632	77.8322	5	1666537617464
60.3957	-151.0231	1.8	1666537335488
64511	-149.3227	1.1	1666537030209
37564	77.8671	4.7	1666536799355
51.4194	-168.2451	2.5	1666536068745
52.5462	-162.8867	2.7	1666535434598
35.8921667	-117.6583333	1.04	1666535040990
59.9117	-151.6738	1.9	1666535023407
38835	-122.8188333	0.55	1666534947230
-15503	-173.7281	4.4	1666534802673
62.3614	-149.1541	1.1	1666534702940
44.7963333	-110.7933333	0.28	1666534483640
62.3537	-149.1057	1.8	1666534319182
36.8808333	-121.3448333	1	1666534300110
62.2931	-150.3137	1.3	1666533909968
59.3641	-152.0164	1.7	1666533886243
-0.1947	99.7666	4.3	1666533657205
61.0933	-148.5234	1.1	1666533418737
38.7891667	-122766	0.04	1666532951590
62.1518	-152.1308	1.7	1666532746090
18166	-67161	2.38	1666532661020
60003	-152.6877	1.7	1666532560073
56.8776666666667	-158.029666666667	1.02	1666532470260
56.8778333333333	-158.055666666667	0.83	1666532414120
61.5936	-146.2479	1.2	1666532005281
55.4949	-157.1381	4.4	1666531431116
33.8345	-116.9026667	1.46	1666531305330
61.8121	-151.7037	1.6	1666531046404
63.4272	-149.5508	1.1	1666530504926
19.4248333333333	-155.611833333333	2.23	1666530463630
59.2638	-153.0863	2.1	1666530352660
40.9832	141.8488	4.5	1666530070694
63434	-150.3671	1.5	1666529958711
59.0112	-152.9179	2.1	1666529124596
19.2409992218018	-155.404998779297	2.03999996	1666529052480
36.4491667	-121035	1.2	1666528955630
38.1496	-117.9014	1.2	1666528832305
62.9827	-150.4676	1.3	1666528512650
31.60619279	-103.9956849	1.6	1666527907756
62.9642	-149.7194	1.3	1666527858287
59015	-152181	1.8	1666527845009
38.8173332	-122.8115005	0.99	1666527831570
19.1996669769287	-155.47966003418	1.79999995	1666527654970
38.4622	-118.3806	0.3	1666527546919
65.1817	-143.3554	1	1666526811297
33.5036667	-116.5093333	1.26	1666526717210
33.5043333	-116506	0.51	1666526715060
38.8011667	-122.8003333	0.47	1666526676200
63.7483	-148.9641	1.3	1666526628606
19.2496662139893	-155.404006958008	2.01999998	1666526542300
17.9895	-66.8296666666667	2.27	1666526425680
66.0958	-162.2869	2.2	1666525425039
39.5272	-116.0057	1.9	1666525198182
38.8088341	-122.8215027	0.99	1666523987640
28.0772	139.0913	4.1	1666523911381
61.7795	-149.66	1.4	1666523589665
38.2406	-118.3365	0	1666523560830
31.64880699	-104.1931241	1.9	1666523088340
62.2118	-150.1725	1.1	1666522966730
60.7072	-151.9101	1.4	1666522830845
28142	139.0281	4.9	1666522810761
31.67538458	-104.3340781	1.6	1666522733741
63.1813	-151375	1.3	1666522642305
61.0789	-148.4765	1	1666522635142
-19.0133	-172.7274	4.3	1666522633740
52.29	-170.5926	3.1	1666522330630
36.7108	-116.3248	0	1666522270050
17971	-66.8545	1.97	1666522236280
59.0362	-137.1796	2.2	1666522024200
33.4251667	-116.9161667	0.79	1666521996970
34.2573333	-118469	1.55	1666521834840
61.3308333333333	-152.235833333333	-0.56	1666521788510
34.31	-116455	0.76	1666521647340
60.6282	-152.9522	1.8	1666521368988
60.4993	-150.7601	1.4	1666521075798
61.4162	-149.8424	1	1666520845946
60.4572	-147.4235	1.3	1666520606881
19.4413333333333	-155.609833333333	2.56	1666520326830
44.1713333	-110.2221667	0.75	1666520270790
58.2037	-155.0688	1.4	1666519843134
60.4457	-150.7559	1.8	1666519368306
36.5708333	-89.5981667	2.22	1666519303770
36.29316667	-98.79016667	1.27	1666519300200
55.8321	-161.5188	2.3	1666518926087
38.4608	-118.3805	0.8	1666518280740
62.9336	-151222	1.3	1666518035425
19.1626663208008	-155.494659423828	2.55	1666517729010
38.8328323	-122.7968369	0.85	1666517311900
33.4806667	-116.4261667	3.27	1666517098150
67.3088	-156.3478	0.9	1666516932990
38.8040009	-122.7639999	0.85	1666516772020
19.4908332824707	-155.65950012207	1.74000001	1666516285440
61.3646	-146.6685	1.4	1666516281795
58.5422	-153.7446	1.8	1666515872528
63.1638	-150.7142	1.4	1666515825640
35.8618333	-120.3985	1.18	1666515766420
55.1996	-157.9016	3	1666515762354
62.6199	-151.3421	1.5	1666515484805
60.1444	-141053	1.1	1666515352873
52684	-169.5121	1.8	1666515297363
53.3651666666667	-168.241833333333	1.12	1666515012650
31.68259013	-104.3947052	1.8	1666514510034
62.0557	-152.0636	2.3	1666514473085
59.2567	-154.6394	1.4	1666514418627
62.3407	-149.1173	1.6	1666514309303
58.2286666666667	-155.188333333333	0.06	1666513802860
51.4631	-174.3922	1.9	1666512859253
38.7688332	-122.7314987	0.52	1666512265760
